YEAR,age_category,HIV,SEROTYPE,viable_case_count
2008,6 - 11 months,Unknown,4,4
2008,6 - 11 months,Unknown,5,1
2008,6 - 11 months,Unknown,6A,18
2008,6 - 11 months,Unknown,6B,21
2008,6 - 11 months,Unknown,7C,1
2008,6 - 11 months,Unknown,9N,1
2008,6 - 11 months,Unknown,9V,3
2008,6 - 11 months,Unknown,9V/15A,1
2008,12 - 17 months,Negative,14,2
2008,12 - 17 months,Negative,19A,3
2008,12 - 17 months,Negative,19F,1
2008,12 - 17 months,Negative,23A,1
2008,12 - 17 months,Negative,23F,3
2008,12 - 17 months,Negative,25,1
2008,12 - 17 months,Negative,3,1
2008,12 - 17 months,Negative,33F,1
2008,12 - 17 months,Negative,6A,4
2008,12 - 17 months,Negative,6B,2
2008,12 - 17 months,Positive,10A,1
2008,12 - 17 months,Positive,12F,1
2008,12 - 17 months,Positive,14,7
2008,12 - 17 months,Positive,15A,1
2008,12 - 17 months,Positive,19A,1
2008,12 - 17 months,Positive,19F,4
2008,12 - 17 months,Positive,23F,4
2008,12 - 17 months,Positive,6A,3
2008,12 - 17 months,Positive,6B,4
2008,12 - 17 months,Positive,9N,1
2008,12 - 17 months,Positive,9V,1
2008,12 - 17 months,Unknown,1,8
2008,12 - 17 months,Unknown,12F,1
2008,12 - 17 months,Unknown,14,14
2008,12 - 17 months,Unknown,15A,3
2008,12 - 17 months,Unknown,15B/C,1
2008,12 - 17 months,Unknown,16F,1
2008,12 - 17 months,Unknown,18C,2
2008,12 - 17 months,Unknown,19A,5
2008,12 - 17 months,Unknown,19F,5
2008,12 - 17 months,Unknown,23F,10
2008,12 - 17 months,Unknown,29,1
2008,12 - 17 months,Unknown,3,1
2008,12 - 17 months,Unknown,34,1
2008,12 - 17 months,Unknown,35B,1
2008,12 - 17 months,Unknown,4,1
2008,12 - 17 months,Unknown,6A,8
2008,12 - 17 months,Unknown,6B,10
2008,12 - 17 months,Unknown,7C,1
2008,12 - 17 months,Unknown,8,1
2008,12 - 17 months,Unknown,9V,2
2008,18 - 23 months,Negative,12F,1
2008,18 - 23 months,Negative,14,1
2008,18 - 23 months,Negative,18C,1
2008,18 - 23 months,Negative,19A,1
2008,18 - 23 months,Negative,19F,4
2008,18 - 23 months,Negative,23F,2
2008,18 - 23 months,Negative,33D,1
2008,18 - 23 months,Negative,6A,1
2008,18 - 23 months,Negative,6B,3
2008,18 - 23 months,Negative,9V,1
2008,18 - 23 months,Negative,NT,1
2008,18 - 23 months,Positive,12F,1
2008,18 - 23 months,Positive,14,3
2008,18 - 23 months,Positive,16F,1
2008,18 - 23 months,Positive,19A,3
2008,18 - 23 months,Positive,19F,1
2008,18 - 23 months,Positive,23F,4
2008,18 - 23 months,Positive,3,1
2008,18 - 23 months,Positive,5,2
2008,18 - 23 months,Positive,6A,2
2008,18 - 23 months,Positive,6B,2
2008,18 - 23 months,Unknown,1,4
2008,18 - 23 months,Unknown,14,9
2008,18 - 23 months,Unknown,18C,2
2008,18 - 23 months,Unknown,19A,6
2008,18 - 23 months,Unknown,19F,3
2008,18 - 23 months,Unknown,20,1
2008,18 - 23 months,Unknown,22F,1
2008,18 - 23 months,Unknown,23F,6
2008,18 - 23 months,Unknown,33D,1
2008,18 - 23 months,Unknown,38,1
2008,18 - 23 months,Unknown,5,1
2008,18 - 23 months,Unknown,6A,11
2008,18 - 23 months,Unknown,6B,8
2008,18 - 23 months,Unknown,9N,1
2008,24 - 29 months,Negative,1,1
2008,24 - 29 months,Negative,19F,1
2008,24 - 29 months,Negative,23F,1
2008,24 - 29 months,Negative,6A,3
2008,24 - 29 months,Negative,6B,5
2008,24 - 29 months,Positive,14,1
2008,24 - 29 months,Positive,19A,2
2008,24 - 29 months,Positive,23F,1
2008,24 - 29 months,Positive,6A,2
2008,24 - 29 months,Positive,6B,5
2008,24 - 29 months,Unknown,1,5
2008,24 - 29 months,Unknown,14,4
2008,24 - 29 months,Unknown,15B/C,1
2008,24 - 29 months,Unknown,16,1
2008,24 - 29 months,Unknown,19A,6
2008,24 - 29 months,Unknown,19F,5
2008,24 - 29 months,Unknown,23F,2
2008,24 - 29 months,Unknown,6A,7
2008,24 - 29 months,Unknown,6B,7
2008,24 - 29 months,Unknown,8,1
2008,24 - 29 months,Unknown,9V,2
2008,30 - 35 months,Negative,1,1
2008,30 - 35 months,Negative,14,1
2008,30 - 35 months,Negative,15A,1
2008,30 - 35 months,Negative,16F,1
2008,30 - 35 months,Negative,18C,1
2008,30 - 35 months,Negative,22F,1
2008,30 - 35 months,Negative,6B,2
2008,30 - 35 months,Positive,17F,1
2008,30 - 35 months,Positive,19A,2
2008,30 - 35 months,Positive,19F,3
2008,30 - 35 months,Positive,23F,2
2008,30 - 35 months,Positive,6A,1
2008,30 - 35 months,Positive,6B,1
2008,30 - 35 months,Positive,9V,2
2008,30 - 35 months,Unknown,1,4
2008,30 - 35 months,Unknown,14,3
2008,30 - 35 months,Unknown,18C,1
2008,30 - 35 months,Unknown,19A,1
2008,30 - 35 months,Unknown,23F,4
2008,30 - 35 months,Unknown,5,1
2008,30 - 35 months,Unknown,6A,2
2008,30 - 35 months,Unknown,6B,5
2008,30 - 35 months,Unknown,8,1
2008,30 - 35 months,Unknown,9V,3
2008,36 - 41 months,Negative,1,1
2008,36 - 41 months,Negative,38,1
2008,36 - 41 months,Positive,1,1
2008,36 - 41 months,Positive,11A,1
2008,36 - 41 months,Positive,14,1
2008,36 - 41 months,Positive,23A,1
2008,36 - 41 months,Positive,23F,2
2008,36 - 41 months,Positive,6B,1
2008,36 - 41 months,Unknown,1,8
2008,36 - 41 months,Unknown,14,4
2008,36 - 41 months,Unknown,18F,1
2008,36 - 41 months,Unknown,19A,1
2008,36 - 41 months,Unknown,19F,2
2008,36 - 41 months,Unknown,23F,2
2008,36 - 41 months,Unknown,6A,3
2008,36 - 41 months,Unknown,6B,5
2008,36 - 41 months,Unknown,8,1
2008,42 - 47 months,Negative,19A,1
2008,42 - 47 months,Negative,23F,1
2008,42 - 47 months,Positive,14,2
2008,42 - 47 months,Positive,19F,1
2008,42 - 47 months,Positive,6A,1
2008,42 - 47 months,Positive,6B,2
2008,42 - 47 months,Unknown,1,2
2008,42 - 47 months,Unknown,14,1
2008,42 - 47 months,Unknown,15B/C,1
2008,42 - 47 months,Unknown,18C,1
2008,42 - 47 months,Unknown,23F,6
2008,42 - 47 months,Unknown,6A,2
2008,42 - 47 months,Unknown,6B,1
2008,42 - 47 months,Unknown,9V,1
2008,48 - 53 months,Negative,1,1
2008,48 - 53 months,Negative,14,1
2008,48 - 53 months,Negative,19F,1
2008,48 - 53 months,Negative,4,1
2008,48 - 53 months,Positive,14,1
2008,48 - 53 months,Positive,18C,1
2008,48 - 53 months,Positive,23F,1
2008,48 - 53 months,Positive,6B,1
2008,48 - 53 months,Positive,9V,1
2008,48 - 53 months,Unknown,1,7
2008,48 - 53 months,Unknown,13,1
2008,48 - 53 months,Unknown,14,2
2008,48 - 53 months,Unknown,15A,1
2008,48 - 53 months,Unknown,19A,1
2008,48 - 53 months,Unknown,23F,1
2008,48 - 53 months,Unknown,4,2
2008,48 - 53 months,Unknown,6A,3
2008,48 - 53 months,Unknown,6B,4
2008,48 - 53 months,Unknown,7C,1
2008,48 - 53 months,Unknown,9N,1
2008,54 - 59 months,Negative,1,1
2008,54 - 59 months,Negative,14,1
2008,54 - 59 months,Negative,19F,1
2008,54 - 59 months,Negative,23F,1
2008,54 - 59 months,Positive,14,1
2008,54 - 59 months,Positive,17F,1
2008,54 - 59 months,Positive,19F,1
2008,54 - 59 months,Positive,23F,2
2008,54 - 59 months,Positive,4,1
2008,54 - 59 months,Positive,6B,1
2008,54 - 59 months,Unknown,1,3
2008,54 - 59 months,Unknown,6B,3
2008,5 - 9 years,Negative,1,2
2008,5 - 9 years,Negative,14,2
2008,5 - 9 years,Negative,15A,1
2008,5 - 9 years,Negative,18C,1
2008,5 - 9 years,Negative,19A,1
2008,5 - 9 years,Negative,19F,1
2008,5 - 9 years,Negative,23F,2
2008,5 - 9 years,Negative,38,1
2008,5 - 9 years,Negative,6B,2
2008,5 - 9 years,Negative,8,1
2008,5 - 9 years,Negative,9N,1
2008,5 - 9 years,Positive,1,10
2008,5 - 9 years,Positive,14,9
2008,5 - 9 years,Positive,16F,1
2008,5 - 9 years,Positive,17F,1
2008,5 - 9 years,Positive,18C,1
2008,5 - 9 years,Positive,19A,2
2008,5 - 9 years,Positive,19F,1
2008,5 - 9 years,Positive,23B,1
2008,5 - 9 years,Positive,23F,6
2008,5 - 9 years,Positive,33D,2
2008,5 - 9 years,Positive,4,2
2008,5 - 9 years,Positive,6A,5
2008,5 - 9 years,Positive,6B,4
2008,5 - 9 years,Positive,9V,3
2008,5 - 9 years,Unknown,1,42
2008,5 - 9 years,Unknown,10A,2
2008,5 - 9 years,Unknown,12F,2
2008,5 - 9 years,Unknown,14,10
2008,5 - 9 years,Unknown,15B/C,3
2008,5 - 9 years,Unknown,16,1
2008,5 - 9 years,Unknown,16F,1
2008,5 - 9 years,Unknown,18C,10
2008,5 - 9 years,Unknown,18F,1
2008,5 - 9 years,Unknown,19A,5
2008,5 - 9 years,Unknown,19B,1
2008,5 - 9 years,Unknown,19F,3
2008,5 - 9 years,Unknown,23F,5
2008,5 - 9 years,Unknown,3,3
2008,5 - 9 years,Unknown,35B,1
2008,5 - 9 years,Unknown,4,11
2008,5 - 9 years,Unknown,5,1
2008,5 - 9 years,Unknown,6A,13
2008,5 - 9 years,Unknown,6B,5
2008,5 - 9 years,Unknown,8,3
2008,5 - 9 years,Unknown,9N,1
2008,5 - 9 years,Unknown,9V,6
2008,10 - 14 years,Negative,1,3
2008,10 - 14 years,Positive,1,6
2008,10 - 14 years,Positive,12F,2
2008,10 - 14 years,Positive,14,3
2008,10 - 14 years,Positive,18C,1
2008,10 - 14 years,Positive,19A,1
2008,10 - 14 years,Positive,19F,2
2008,10 - 14 years,Positive,23F,1
2008,10 - 14 years,Positive,24,1
2008,10 - 14 years,Positive,4,4
2008,10 - 14 years,Positive,5,1
2008,10 - 14 years,Positive,6A,2
2008,10 - 14 years,Positive,7F,1
2008,10 - 14 years,Positive,9V,1
2008,10 - 14 years,Unknown,1,17
2008,10 - 14 years,Unknown,12F,3
2008,10 - 14 years,Unknown,13,1
2008,10 - 14 years,Unknown,14,5
2008,10 - 14 years,Unknown,15A,1
2008,10 - 14 years,Unknown,15B/C,2
2008,10 - 14 years,Unknown,18C,2
2008,10 - 14 years,Unknown,19A,5
2008,10 - 14 years,Unknown,19F,3
2008,10 - 14 years,Unknown,21,1
2008,10 - 14 years,Unknown,23F,4
2008,10 - 14 years,Unknown,29,1
2008,10 - 14 years,Unknown,33F,1
2008,10 - 14 years,Unknown,4,2
2008,10 - 14 years,Unknown,5,2
2008,10 - 14 years,Unknown,6A,5
2008,10 - 14 years,Unknown,6B,3
2008,10 - 14 years,Unknown,8,1
2008,10 - 14 years,Unknown,9N,1
2008,10 - 14 years,Unknown,9V,3
2008,15 - 19 years,Negative,1,1
2008,15 - 19 years,Negative,3,1
2008,15 - 19 years,Negative,9N,1
2008,15 - 19 years,Positive,1,2
2008,15 - 19 years,Positive,12F,1
2008,15 - 19 years,Positive,22F,1
2008,15 - 19 years,Positive,5,1
2008,15 - 19 years,Positive,7C,1
2008,15 - 19 years,Unknown,1,9
2008,15 - 19 years,Unknown,13,1
2008,15 - 19 years,Unknown,14,3
2008,15 - 19 years,Unknown,15B/C,1
2008,15 - 19 years,Unknown,18A,1
2008,15 - 19 years,Unknown,19A,1
2008,15 - 19 years,Unknown,19F,1
2008,15 - 19 years,Unknown,23F,3
2008,15 - 19 years,Unknown,3,2
2008,15 - 19 years,Unknown,35F,1
2008,15 - 19 years,Unknown,4,3
2008,15 - 19 years,Unknown,5,1
2008,15 - 19 years,Unknown,6A,4
2008,15 - 19 years,Unknown,7F,1
2008,15 - 19 years,Unknown,8,3
2008,15 - 19 years,Unknown,9V,2
2008,20 - 24 years,Negative,1,2
2008,20 - 24 years,Negative,14,1
2008,20 - 24 years,Negative,15B/C,1
2008,20 - 24 years,Negative,19F,1
2008,20 - 24 years,Negative,3,2
2008,20 - 24 years,Negative,4,1
2008,20 - 24 years,Negative,8,1
2008,20 - 24 years,Positive,1,8
2008,20 - 24 years,Positive,14,1
2008,20 - 24 years,Positive,15F,1
2008,20 - 24 years,Positive,17F,1
2008,20 - 24 years,Positive,19A,3
2008,20 - 24 years,Positive,20,1
2008,20 - 24 years,Positive,22,1
2008,20 - 24 years,Positive,23F,1
2008,20 - 24 years,Positive,31,1
2008,20 - 24 years,Positive,35F,1
2008,20 - 24 years,Positive,4,2
2008,20 - 24 years,Positive,6A,1
2008,20 - 24 years,Positive,6B,4
2008,20 - 24 years,Positive,6C,1
2008,20 - 24 years,Positive,7F,1
2008,20 - 24 years,Positive,8,2
2008,20 - 24 years,Positive,9N,1
2008,20 - 24 years,Positive,9V,2
2008,20 - 24 years,Unknown,1,17
2008,20 - 24 years,Unknown,10A,1
2008,20 - 24 years,Unknown,11A,1
2008,20 - 24 years,Unknown,11B,1
2008,20 - 24 years,Unknown,12F,3
2008,20 - 24 years,Unknown,13,1
2008,20 - 24 years,Unknown,14,3
2008,20 - 24 years,Unknown,15A,1
2008,20 - 24 years,Unknown,16,1
2008,20 - 24 years,Unknown,17F,1
2008,20 - 24 years,Unknown,19A,5
2008,20 - 24 years,Unknown,19F,2
2008,20 - 24 years,Unknown,20,1
2008,20 - 24 years,Unknown,22F,2
2008,20 - 24 years,Unknown,23F,4
2008,20 - 24 years,Unknown,3,2
2008,20 - 24 years,Unknown,31,1
2008,20 - 24 years,Unknown,33A,1
2008,20 - 24 years,Unknown,33B,1
2008,20 - 24 years,Unknown,33F,1
2008,20 - 24 years,Unknown,34,1
2008,20 - 24 years,Unknown,35B,1
2008,20 - 24 years,Unknown,37,1
2008,20 - 24 years,Unknown,4,8
2008,20 - 24 years,Unknown,6A,3
2008,20 - 24 years,Unknown,6B,1
2008,20 - 24 years,Unknown,7F,3
2008,20 - 24 years,Unknown,9N,3
2008,20 - 24 years,Unknown,9V,4
2008,25 - 29 years,Negative,1,1
2008,25 - 29 years,Negative,19A,2
2008,25 - 29 years,Negative,23F,1
2008,25 - 29 years,Negative,29,1
2008,25 - 29 years,Negative,4,2
2008,25 - 29 years,Negative,48,1
2008,25 - 29 years,Negative,6B,1
2008,25 - 29 years,Positive,1,5
2008,25 - 29 years,Positive,10F,1
2008,25 - 29 years,Positive,11A,1
2008,25 - 29 years,Positive,12F,4
2008,25 - 29 years,Positive,13,1
2008,25 - 29 years,Positive,14,5
2008,25 - 29 years,Positive,15A,1
2008,25 - 29 years,Positive,15B/C,1
2008,25 - 29 years,Positive,15F,1
2008,25 - 29 years,Positive,17F,1
2008,25 - 29 years,Positive,18C,2
2008,25 - 29 years,Positive,19A,13
2008,25 - 29 years,Positive,19F,2
2008,25 - 29 years,Positive,20,1
2008,25 - 29 years,Positive,22F,1
2008,25 - 29 years,Positive,23A,1
2008,25 - 29 years,Positive,23F,1
2008,25 - 29 years,Positive,25,1
2008,25 - 29 years,Positive,3,3
2008,25 - 29 years,Positive,33F,2
2008,25 - 29 years,Positive,35B,1
2008,25 - 29 years,Positive,4,4
2008,25 - 29 years,Positive,5,1
2008,25 - 29 years,Positive,6A,11
2008,25 - 29 years,Positive,6B,7
2008,25 - 29 years,Positive,6C,1
2008,25 - 29 years,Positive,8,5
2008,25 - 29 years,Positive,9N,2
2008,25 - 29 years,Positive,9V,3
2008,25 - 29 years,Positive,NT,1
2008,25 - 29 years,Unknown,1,33
2008,25 - 29 years,Unknown,10A,1
2008,25 - 29 years,Unknown,11A,3
2008,25 - 29 years,Unknown,12F,11
2008,25 - 29 years,Unknown,13,4
2008,25 - 29 years,Unknown,14,7
2008,25 - 29 years,Unknown,14/6B,1
2008,25 - 29 years,Unknown,15A,2
2008,25 - 29 years,Unknown,15B/C,3
2008,25 - 29 years,Unknown,15F,1
2008,25 - 29 years,Unknown,16F,3
2008,25 - 29 years,Unknown,17F,1
2008,25 - 29 years,Unknown,18C,3
2008,25 - 29 years,Unknown,18F,1
2008,25 - 29 years,Unknown,19A,11
2008,25 - 29 years,Unknown,19F,5
2008,25 - 29 years,Unknown,20,1
2008,25 - 29 years,Unknown,22,1
2008,25 - 29 years,Unknown,22F,2
2008,25 - 29 years,Unknown,23B,1
2008,25 - 29 years,Unknown,23F,11
2008,25 - 29 years,Unknown,25,1
2008,25 - 29 years,Unknown,3,3
2008,25 - 29 years,Unknown,31,1
2008,25 - 29 years,Unknown,33F,1
2008,25 - 29 years,Unknown,35B,1
2008,25 - 29 years,Unknown,38,2
2008,25 - 29 years,Unknown,4,16
2008,25 - 29 years,Unknown,5,2
2008,25 - 29 years,Unknown,6A,8
2008,25 - 29 years,Unknown,6B,9
2008,25 - 29 years,Unknown,6C,1
2008,25 - 29 years,Unknown,7C,1
2008,25 - 29 years,Unknown,7F,3
2008,25 - 29 years,Unknown,8,9
2008,25 - 29 years,Unknown,9N,6
2008,25 - 29 years,Unknown,9V,6
2008,25 - 29 years,Unknown,NT,1
2008,30 - 34 years,Negative,14,1
2008,30 - 34 years,Negative,16,1
2008,30 - 34 years,Negative,6B,2
2008,30 - 34 years,Negative,8,1
2008,30 - 34 years,Negative,9N,1
2008,30 - 34 years,Positive,1,8
2008,30 - 34 years,Positive,10F,2
2008,30 - 34 years,Positive,12F,6
2008,30 - 34 years,Positive,14,5
2008,30 - 34 years,Positive,15F,2
2008,30 - 34 years,Positive,16,1
2008,30 - 34 years,Positive,16F,2
2008,30 - 34 years,Positive,17F,2
2008,30 - 34 years,Positive,18C,3
2008,30 - 34 years,Positive,19A,15
2008,30 - 34 years,Positive,19F,6
2008,30 - 34 years,Positive,22F,4
2008,30 - 34 years,Positive,23F,13
2008,30 - 34 years,Positive,29,1
2008,30 - 34 years,Positive,3,8
2008,30 - 34 years,Positive,33F,2
2008,30 - 34 years,Positive,34,1
2008,30 - 34 years,Positive,35B,1
2008,30 - 34 years,Positive,4,15
2008,30 - 34 years,Positive,5,2
2008,30 - 34 years,Positive,6A,5
2008,30 - 34 years,Positive,6B,7
2008,30 - 34 years,Positive,7F,2
2008,30 - 34 years,Positive,8,3
2008,30 - 34 years,Positive,9L,1
2008,30 - 34 years,Positive,9N,1
2008,30 - 34 years,Positive,9V,7
2008,30 - 34 years,Unknown,1,27
2008,30 - 34 years,Unknown,10A,4
2008,30 - 34 years,Unknown,10F,2
2008,30 - 34 years,Unknown,11A,2
2008,30 - 34 years,Unknown,12F,11
2008,30 - 34 years,Unknown,13,3
2008,30 - 34 years,Unknown,14,9
2008,30 - 34 years,Unknown,15A,3
2008,30 - 34 years,Unknown,15B/C,6
2008,30 - 34 years,Unknown,15F,1
2008,30 - 34 years,Unknown,16,2
2008,30 - 34 years,Unknown,16F,3
2008,30 - 34 years,Unknown,17F,2
2008,30 - 34 years,Unknown,18A,1
2008,30 - 34 years,Unknown,19A,20
2008,30 - 34 years,Unknown,19A/3,1
2008,30 - 34 years,Unknown,19F,6
2008,30 - 34 years,Unknown,22F,1
2008,30 - 34 years,Unknown,23A,1
2008,30 - 34 years,Unknown,23F,20
2008,30 - 34 years,Unknown,25,1
2008,30 - 34 years,Unknown,29,3
2008,30 - 34 years,Unknown,3,5
2008,30 - 34 years,Unknown,33D,3
2008,30 - 34 years,Unknown,34,2
2008,30 - 34 years,Unknown,35B,1
2008,30 - 34 years,Unknown,38,1
2008,30 - 34 years,Unknown,4,18
2008,30 - 34 years,Unknown,5,4
2008,30 - 34 years,Unknown,6A,17
2008,30 - 34 years,Unknown,6B,6
2008,30 - 34 years,Unknown,6C,2
2008,30 - 34 years,Unknown,7C,3
2008,30 - 34 years,Unknown,7F,1
2008,30 - 34 years,Unknown,8,11
2008,30 - 34 years,Unknown,9N,4
2008,30 - 34 years,Unknown,9V,5
2008,35 - 39 years,Negative,1,1
2008,35 - 39 years,Negative,17F,1
2008,35 - 39 years,Negative,23F,2
2008,35 - 39 years,Negative,4,1
2008,35 - 39 years,Negative,7F,1
2008,35 - 39 years,Negative,9N,1
2008,35 - 39 years,Negative,9V,1
2008,35 - 39 years,Positive,1,11
2008,35 - 39 years,Positive,10A,1
2008,35 - 39 years,Positive,12F,2
2008,35 - 39 years,Positive,13,1
2008,35 - 39 years,Positive,14,3
2008,35 - 39 years,Positive,15A,1
2008,35 - 39 years,Positive,15B/C,1
2008,35 - 39 years,Positive,15F,1
2008,35 - 39 years,Positive,16F,1
2008,35 - 39 years,Positive,17F,1
2008,35 - 39 years,Positive,18A,1
2008,35 - 39 years,Positive,18F,1
2008,35 - 39 years,Positive,19A,11
2008,35 - 39 years,Positive,19F,3
2008,35 - 39 years,Positive,22F,3
2008,35 - 39 years,Positive,23B,1
2008,35 - 39 years,Positive,23F,3
2008,35 - 39 years,Positive,25,1
2008,35 - 39 years,Positive,29,1
2008,35 - 39 years,Positive,3,4
2008,35 - 39 years,Positive,33D,1
2008,35 - 39 years,Positive,33F,1
2008,35 - 39 years,Positive,34,1
2008,35 - 39 years,Positive,38,2
2008,35 - 39 years,Positive,4,8
2008,35 - 39 years,Positive,6A,5
2008,35 - 39 years,Positive,6B,8
2008,35 - 39 years,Positive,7C,1
2008,35 - 39 years,Positive,7F,1
2008,35 - 39 years,Positive,8,2
2008,35 - 39 years,Positive,9N,2
2008,35 - 39 years,Positive,9V,4
2008,35 - 39 years,Unknown,1,21
2008,35 - 39 years,Unknown,10A,2
2008,35 - 39 years,Unknown,12F,8
2008,35 - 39 years,Unknown,13,2
2008,35 - 39 years,Unknown,14,15
2008,35 - 39 years,Unknown,15A,2
2008,35 - 39 years,Unknown,15B/C,2
2008,35 - 39 years,Unknown,15F,1
2008,35 - 39 years,Unknown,16,2
2008,35 - 39 years,Unknown,16F,6
2008,35 - 39 years,Unknown,17F,4
2008,35 - 39 years,Unknown,18A,1
2008,35 - 39 years,Unknown,18C,5
2008,35 - 39 years,Unknown,18F,3
2008,35 - 39 years,Unknown,19A,18
2008,35 - 39 years,Unknown,19F,6
2008,35 - 39 years,Unknown,22,1
2008,35 - 39 years,Unknown,22A,1
2008,35 - 39 years,Unknown,23B,2
2008,35 - 39 years,Unknown,23F,12
2008,35 - 39 years,Unknown,25,1
2008,35 - 39 years,Unknown,3,7
2008,35 - 39 years,Unknown,31,1
2008,35 - 39 years,Unknown,33D,1
2008,35 - 39 years,Unknown,34,3
2008,35 - 39 years,Unknown,35B,1
2008,35 - 39 years,Unknown,37,1
2008,35 - 39 years,Unknown,38,1
2008,35 - 39 years,Unknown,4,17
2008,35 - 39 years,Unknown,48,1
2008,35 - 39 years,Unknown,6A,7
2008,35 - 39 years,Unknown,6B,7
2008,35 - 39 years,Unknown,6C,2
2008,35 - 39 years,Unknown,7B,1
2008,35 - 39 years,Unknown,7C,2
2008,35 - 39 years,Unknown,7F,3
2008,35 - 39 years,Unknown,8,7
2008,35 - 39 years,Unknown,9N,3
2008,35 - 39 years,Unknown,9V,3
2008,35 - 39 years,Unknown,NT,1
2008,40 - 44 years,Negative,1,1
2008,40 - 44 years,Negative,17A,1
2008,40 - 44 years,Negative,17F,1
2008,40 - 44 years,Negative,3,3
2008,40 - 44 years,Negative,34,1
2008,40 - 44 years,Negative,35F,1
2008,40 - 44 years,Negative,4,1
2008,40 - 44 years,Positive,1,6
2008,40 - 44 years,Positive,10F,1
2008,40 - 44 years,Positive,11A,1
2008,40 - 44 years,Positive,12F,3
2008,40 - 44 years,Positive,14,4
2008,40 - 44 years,Positive,15B/C,2
2008,40 - 44 years,Positive,15F,1
2008,40 - 44 years,Positive,16F,1
2008,40 - 44 years,Positive,17F,1
2008,40 - 44 years,Positive,18C,1
2008,40 - 44 years,Positive,19A,10
2008,40 - 44 years,Positive,19F,3
2008,40 - 44 years,Positive,22A,2
2008,40 - 44 years,Positive,23A,1
2008,40 - 44 years,Positive,23F,3
2008,40 - 44 years,Positive,3,2
2008,40 - 44 years,Positive,33D,1
2008,40 - 44 years,Positive,35B,1
2008,40 - 44 years,Positive,4,5
2008,40 - 44 years,Positive,5,3
2008,40 - 44 years,Positive,6A,2
2008,40 - 44 years,Positive,6B,1
2008,40 - 44 years,Positive,7F,2
2008,40 - 44 years,Positive,8,6
2008,40 - 44 years,Positive,9N,3
2008,40 - 44 years,Positive,9V,1
2008,40 - 44 years,Unknown,1,23
2008,40 - 44 years,Unknown,10A,3
2008,40 - 44 years,Unknown,11B,2
2008,40 - 44 years,Unknown,11F,1
2008,40 - 44 years,Unknown,12F,6
2008,40 - 44 years,Unknown,13,1
2008,40 - 44 years,Unknown,14,11
2008,40 - 44 years,Unknown,15A,1
2008,40 - 44 years,Unknown,15B/C,2
2008,40 - 44 years,Unknown,16F,3
2008,40 - 44 years,Unknown,17F,2
2008,40 - 44 years,Unknown,18A,1
2008,40 - 44 years,Unknown,18C,3
2008,40 - 44 years,Unknown,19A,12
2008,40 - 44 years,Unknown,19F,10
2008,40 - 44 years,Unknown,20,1
2008,40 - 44 years,Unknown,21,1
2008,40 - 44 years,Unknown,22,1
2008,40 - 44 years,Unknown,22A,1
2008,40 - 44 years,Unknown,22F,4
2008,40 - 44 years,Unknown,23B,1
2008,40 - 44 years,Unknown,23F,13
2008,40 - 44 years,Unknown,25,2
2008,40 - 44 years,Unknown,29,1
2008,40 - 44 years,Unknown,3,8
2008,40 - 44 years,Unknown,33D,1
2008,40 - 44 years,Unknown,35B,1
2008,40 - 44 years,Unknown,37,1
2008,40 - 44 years,Unknown,38,2
2008,40 - 44 years,Unknown,4,13
2008,40 - 44 years,Unknown,5,1
2008,40 - 44 years,Unknown,6A,7
2008,40 - 44 years,Unknown,6B,8
2008,40 - 44 years,Unknown,7C,1
2008,40 - 44 years,Unknown,8,6
