"YEAR","viability","age_category","HIV","case_count"
2017,"Non-viable","85 - 89 years","Negative",1
2017,"Non-viable","Unknown","Unknown",3
2017,"Viable","0 - 5 months","Negative",24
2017,"Viable","0 - 5 months","Positive",4
2017,"Viable","0 - 5 months","Unknown",54
2017,"Viable","6 - 11 months","Negative",11
2017,"Viable","6 - 11 months","Unknown",26
2017,"Viable","12 - 17 months","Negative",8
2017,"Viable","12 - 17 months","Positive",2
2017,"Viable","12 - 17 months","Unknown",11
2017,"Viable","18 - 23 months","Negative",2
2017,"Viable","18 - 23 months","Unknown",12
2017,"Viable","24 - 29 months","Negative",5
2017,"Viable","24 - 29 months","Unknown",13
2017,"Viable","30 - 35 months","Negative",2
2017,"Viable","30 - 35 months","Positive",2
2017,"Viable","30 - 35 months","Unknown",5
2017,"Viable","36 - 41 months","Negative",2
2017,"Viable","36 - 41 months","Positive",1
2017,"Viable","36 - 41 months","Unknown",6
2017,"Viable","42 - 47 months","Negative",1
2017,"Viable","42 - 47 months","Positive",1
2017,"Viable","42 - 47 months","Unknown",4
2017,"Viable","48 - 53 months","Negative",1
2017,"Viable","48 - 53 months","Positive",1
2017,"Viable","48 - 53 months","Unknown",8
2017,"Viable","54 - 59 months","Negative",1
2017,"Viable","54 - 59 months","Positive",1
2017,"Viable","54 - 59 months","Unknown",2
2017,"Viable","5 - 9 years","Negative",2
2017,"Viable","5 - 9 years","Positive",5
2017,"Viable","5 - 9 years","Unknown",17
2017,"Viable","10 - 14 years","Negative",6
2017,"Viable","10 - 14 years","Positive",4
2017,"Viable","10 - 14 years","Unknown",13
2017,"Viable","15 - 19 years","Negative",4
2017,"Viable","15 - 19 years","Positive",3
2017,"Viable","15 - 19 years","Unknown",19
2017,"Viable","20 - 24 years","Negative",7
2017,"Viable","20 - 24 years","Positive",16
2017,"Viable","20 - 24 years","Unknown",38
2017,"Viable","25 - 29 years","Negative",18
2017,"Viable","25 - 29 years","Positive",32
2017,"Viable","25 - 29 years","Unknown",83
2017,"Viable","30 - 34 years","Negative",8
2017,"Viable","30 - 34 years","Positive",47
2017,"Viable","30 - 34 years","Unknown",112
2017,"Viable","30 - 34 years",NA,1
2017,"Viable","35 - 39 years","Negative",6
2017,"Viable","35 - 39 years","Positive",52
2017,"Viable","35 - 39 years","Unknown",119
2017,"Viable","40 - 44 years","Negative",6
2017,"Viable","40 - 44 years","Positive",43
2017,"Viable","40 - 44 years","Unknown",100
2017,"Viable","45 - 49 years","Negative",6
2017,"Viable","45 - 49 years","Positive",40
2017,"Viable","45 - 49 years","Unknown",103
2017,"Viable","50 - 54 years","Negative",10
2017,"Viable","50 - 54 years","Positive",21
2017,"Viable","50 - 54 years","Unknown",76
2017,"Viable","55 - 59 years","Negative",10
2017,"Viable","55 - 59 years","Positive",15
2017,"Viable","55 - 59 years","Unknown",69
2017,"Viable","60 - 64 years","Negative",3
2017,"Viable","60 - 64 years","Positive",12
2017,"Viable","60 - 64 years","Unknown",43
2017,"Viable","65 - 69 years","Negative",6
2017,"Viable","65 - 69 years","Positive",5
2017,"Viable","65 - 69 years","Unknown",38
2017,"Viable","70 - 74 years","Negative",5
2017,"Viable","70 - 74 years","Unknown",26
2017,"Viable","75 - 79 years","Negative",2
2017,"Viable","75 - 79 years","Unknown",21
2017,"Viable","80 - 84 years","Negative",2
2017,"Viable","80 - 84 years","Unknown",20
2017,"Viable","85 - 89 years","Negative",1
2017,"Viable","85 - 89 years","Unknown",8
2017,"Viable","90 - 94 years","Unknown",4
2017,"Viable","Unknown","Unknown",16
2018,"Audit","0 - 5 months","Negative",6
2018,"Audit","0 - 5 months","Positive",2
2018,"Audit","0 - 5 months","Unknown",59
2018,"Audit","6 - 11 months","Negative",1
2018,"Audit","6 - 11 months","Unknown",19
2018,"Audit","12 - 17 months","Negative",3
2018,"Audit","12 - 17 months","Unknown",11
2018,"Audit","18 - 23 months","Negative",2
2018,"Audit","18 - 23 months","Unknown",6
2018,"Audit","24 - 29 months","Unknown",7
2018,"Audit","30 - 35 months","Positive",1
2018,"Audit","30 - 35 months","Unknown",2
2018,"Audit","36 - 41 months","Negative",1
2018,"Audit","42 - 47 months","Negative",2
2018,"Audit","42 - 47 months","Unknown",3
2018,"Audit","48 - 53 months","Unknown",4
2018,"Audit","54 - 59 months","Positive",1
2018,"Audit","5 - 9 years","Negative",3
2018,"Audit","5 - 9 years","Positive",4
2018,"Audit","5 - 9 years","Unknown",22
2018,"Audit","10 - 14 years","Negative",1
2018,"Audit","10 - 14 years","Positive",2
2018,"Audit","10 - 14 years","Unknown",16
2018,"Audit","15 - 19 years","Positive",2
2018,"Audit","15 - 19 years","Unknown",14
2018,"Audit","20 - 24 years","Negative",2
2018,"Audit","20 - 24 years","Positive",2
2018,"Audit","20 - 24 years","Unknown",24
2018,"Audit","25 - 29 years","Negative",1
2018,"Audit","25 - 29 years","Positive",2
2018,"Audit","25 - 29 years","Unknown",38
2018,"Audit","30 - 34 years","Negative",3
2018,"Audit","30 - 34 years","Positive",8
2018,"Audit","30 - 34 years","Unknown",52
2018,"Audit","35 - 39 years","Negative",1
2018,"Audit","35 - 39 years","Positive",14
2018,"Audit","35 - 39 years","Unknown",61
2018,"Audit","40 - 44 years","Negative",1
2018,"Audit","40 - 44 years","Positive",9
2018,"Audit","40 - 44 years","Unknown",38
2018,"Audit","45 - 49 years","Negative",3
2018,"Audit","45 - 49 years","Positive",11
2018,"Audit","45 - 49 years","Unknown",30
2018,"Audit","50 - 54 years","Negative",1
2018,"Audit","50 - 54 years","Positive",1
2018,"Audit","50 - 54 years","Unknown",24
2018,"Audit","55 - 59 years","Negative",1
2018,"Audit","55 - 59 years","Positive",3
2018,"Audit","55 - 59 years","Unknown",22
2018,"Audit","60 - 64 years","Negative",1
2018,"Audit","60 - 64 years","Positive",1
2018,"Audit","60 - 64 years","Unknown",16
2018,"Audit","65 - 69 years","Negative",2
2018,"Audit","65 - 69 years","Unknown",16
2018,"Audit","70 - 74 years","Negative",1
2018,"Audit","70 - 74 years","Unknown",5
2018,"Audit","75 - 79 years","Negative",1
2018,"Audit","75 - 79 years","Unknown",8
2018,"Audit","80 - 84 years","Unknown",5
2018,"Audit","85 - 89 years","Negative",1
2018,"Audit","85 - 89 years","Unknown",2
2018,"Audit","90 - 94 years","Unknown",1
2018,"Audit","95 - 99 years","Unknown",1
2018,"Audit","Unknown","Positive",1
2018,"Audit","Unknown","Unknown",25
2018,"Non-viable","0 - 5 months","Negative",10
2018,"Non-viable","0 - 5 months","Unknown",33
2018,"Non-viable","0 - 5 months",NA,1
2018,"Non-viable","6 - 11 months","Negative",6
2018,"Non-viable","6 - 11 months","Unknown",9
2018,"Non-viable","12 - 17 months","Negative",1
2018,"Non-viable","12 - 17 months","Unknown",3
2018,"Non-viable","18 - 23 months","Negative",1
2018,"Non-viable","18 - 23 months","Positive",1
2018,"Non-viable","18 - 23 months","Unknown",2
2018,"Non-viable","30 - 35 months","Negative",2
2018,"Non-viable","30 - 35 months","Positive",2
2018,"Non-viable","30 - 35 months","Unknown",1
2018,"Non-viable","36 - 41 months","Unknown",4
2018,"Non-viable","42 - 47 months","Unknown",1
2018,"Non-viable","48 - 53 months","Unknown",2
2018,"Non-viable","54 - 59 months","Positive",1
2018,"Non-viable","54 - 59 months","Unknown",1
2018,"Non-viable","5 - 9 years","Negative",1
2018,"Non-viable","5 - 9 years","Positive",2
2018,"Non-viable","5 - 9 years","Unknown",10
2018,"Non-viable","10 - 14 years","Unknown",7
2018,"Non-viable","15 - 19 years","Positive",3
2018,"Non-viable","15 - 19 years","Unknown",5
2018,"Non-viable","20 - 24 years","Negative",2
2018,"Non-viable","20 - 24 years","Positive",3
2018,"Non-viable","20 - 24 years","Unknown",5
2018,"Non-viable","20 - 24 years",NA,1
2018,"Non-viable","25 - 29 years","Negative",1
2018,"Non-viable","25 - 29 years","Positive",5
2018,"Non-viable","25 - 29 years","Unknown",17
2018,"Non-viable","30 - 34 years","Negative",1
2018,"Non-viable","30 - 34 years","Positive",7
2018,"Non-viable","30 - 34 years","Unknown",23
2018,"Non-viable","35 - 39 years","Negative",3
2018,"Non-viable","35 - 39 years","Positive",11
2018,"Non-viable","35 - 39 years","Unknown",23
2018,"Non-viable","40 - 44 years","Positive",11
2018,"Non-viable","40 - 44 years","Unknown",25
2018,"Non-viable","45 - 49 years","Negative",1
2018,"Non-viable","45 - 49 years","Positive",8
2018,"Non-viable","45 - 49 years","Unknown",15
2018,"Non-viable","50 - 54 years","Negative",2
2018,"Non-viable","50 - 54 years","Positive",6
2018,"Non-viable","50 - 54 years","Unknown",16
2018,"Non-viable","55 - 59 years","Negative",2
2018,"Non-viable","55 - 59 years","Positive",2
2018,"Non-viable","55 - 59 years","Unknown",11
2018,"Non-viable","60 - 64 years","Negative",6
2018,"Non-viable","60 - 64 years","Positive",2
2018,"Non-viable","60 - 64 years","Unknown",4
2018,"Non-viable","65 - 69 years","Negative",1
2018,"Non-viable","65 - 69 years","Positive",2
2018,"Non-viable","65 - 69 years","Unknown",2
2018,"Non-viable","70 - 74 years","Unknown",5
2018,"Non-viable","75 - 79 years","Unknown",6
2018,"Non-viable","80 - 84 years","Unknown",1
2018,"Non-viable","85 - 89 years","Unknown",1
2018,"Non-viable","90 - 94 years","Unknown",1
2018,"Non-viable","Unknown","Positive",1
2018,"Non-viable","Unknown","Unknown",3
2018,"Viable","0 - 5 months","Negative",19
2018,"Viable","0 - 5 months","Positive",3
2018,"Viable","0 - 5 months","Unknown",62
2018,"Viable","6 - 11 months","Negative",5
2018,"Viable","6 - 11 months","Positive",2
2018,"Viable","6 - 11 months","Unknown",19
2018,"Viable","12 - 17 months","Negative",5
2018,"Viable","12 - 17 months","Positive",1
2018,"Viable","12 - 17 months","Unknown",11
2018,"Viable","18 - 23 months","Negative",2
2018,"Viable","18 - 23 months","Positive",2
2018,"Viable","18 - 23 months","Unknown",12
2018,"Viable","24 - 29 months","Positive",1
2018,"Viable","24 - 29 months","Unknown",8
2018,"Viable","30 - 35 months","Negative",2
2018,"Viable","30 - 35 months","Unknown",5
2018,"Viable","36 - 41 months","Unknown",4
2018,"Viable","42 - 47 months","Unknown",4
2018,"Viable","48 - 53 months","Negative",2
2018,"Viable","48 - 53 months","Unknown",3
2018,"Viable","54 - 59 months","Positive",1
2018,"Viable","54 - 59 months","Unknown",2
2018,"Viable","5 - 9 years","Negative",1
2018,"Viable","5 - 9 years","Positive",5
2018,"Viable","5 - 9 years","Unknown",18
2018,"Viable","10 - 14 years","Negative",4
2018,"Viable","10 - 14 years","Positive",3
2018,"Viable","10 - 14 years","Unknown",14
2018,"Viable","15 - 19 years","Negative",4
2018,"Viable","15 - 19 years","Positive",5
2018,"Viable","15 - 19 years","Unknown",15
2018,"Viable","20 - 24 years","Negative",5
2018,"Viable","20 - 24 years","Positive",10
2018,"Viable","20 - 24 years","Unknown",33
2018,"Viable","25 - 29 years","Negative",2
2018,"Viable","25 - 29 years","Positive",27
2018,"Viable","25 - 29 years","Unknown",42
2018,"Viable","30 - 34 years","Negative",7
2018,"Viable","30 - 34 years","Positive",55
2018,"Viable","30 - 34 years","Unknown",122
2018,"Viable","35 - 39 years","Negative",6
2018,"Viable","35 - 39 years","Positive",47
2018,"Viable","35 - 39 years","Unknown",106
2018,"Viable","40 - 44 years","Negative",7
2018,"Viable","40 - 44 years","Positive",53
2018,"Viable","40 - 44 years","Unknown",100
2018,"Viable","45 - 49 years","Negative",3
2018,"Viable","45 - 49 years","Positive",32
2018,"Viable","45 - 49 years","Unknown",81
2018,"Viable","50 - 54 years","Negative",5
2018,"Viable","50 - 54 years","Positive",19
2018,"Viable","50 - 54 years","Unknown",70
2018,"Viable","50 - 54 years",NA,1
2018,"Viable","55 - 59 years","Negative",5
2018,"Viable","55 - 59 years","Positive",11
2018,"Viable","55 - 59 years","Unknown",47
2018,"Viable","60 - 64 years","Negative",4
2018,"Viable","60 - 64 years","Positive",4
2018,"Viable","60 - 64 years","Unknown",39
2018,"Viable","65 - 69 years","Negative",4
2018,"Viable","65 - 69 years","Positive",3
2018,"Viable","65 - 69 years","Unknown",49
2018,"Viable","70 - 74 years","Positive",2
2018,"Viable","70 - 74 years","Unknown",18
2018,"Viable","75 - 79 years","Negative",3
2018,"Viable","75 - 79 years","Positive",1
2018,"Viable","75 - 79 years","Unknown",22
2018,"Viable","80 - 84 years","Negative",2
2018,"Viable","80 - 84 years","Unknown",20
2018,"Viable","85 - 89 years","Unknown",9
2018,"Viable","90 - 94 years","Unknown",3
2018,"Viable","Unknown","Unknown",12
2019,"Audit","0 - 5 months","Negative",4
2019,"Audit","0 - 5 months","Positive",2
2019,"Audit","0 - 5 months","Unknown",50
2019,"Audit","6 - 11 months","Negative",1
2019,"Audit","6 - 11 months","Unknown",11
2019,"Audit","12 - 17 months","Negative",2
2019,"Audit","12 - 17 months","Unknown",10
2019,"Audit","18 - 23 months","Negative",2
2019,"Audit","18 - 23 months","Unknown",7
2019,"Audit","24 - 29 months","Unknown",2
2019,"Audit","30 - 35 months","Unknown",2
2019,"Audit","36 - 41 months","Unknown",1
2019,"Audit","42 - 47 months","Positive",1
2019,"Audit","42 - 47 months","Unknown",2
2019,"Audit","48 - 53 months","Unknown",3
2019,"Audit","54 - 59 months","Negative",1
2019,"Audit","5 - 9 years","Negative",1
2019,"Audit","5 - 9 years","Positive",1
2019,"Audit","5 - 9 years","Unknown",7
2019,"Audit","10 - 14 years","Negative",3
2019,"Audit","10 - 14 years","Positive",1
2019,"Audit","10 - 14 years","Unknown",16
2019,"Audit","15 - 19 years","Negative",2
2019,"Audit","15 - 19 years","Positive",2
2019,"Audit","15 - 19 years","Unknown",9
2019,"Audit","20 - 24 years","Negative",1
2019,"Audit","20 - 24 years","Unknown",17
2019,"Audit","25 - 29 years","Negative",2
2019,"Audit","25 - 29 years","Positive",1
2019,"Audit","25 - 29 years","Unknown",29
2019,"Audit","30 - 34 years","Negative",4
2019,"Audit","30 - 34 years","Positive",19
2019,"Audit","30 - 34 years","Unknown",56
2019,"Audit","35 - 39 years","Negative",1
2019,"Audit","35 - 39 years","Positive",10
2019,"Audit","35 - 39 years","Unknown",41
2019,"Audit","40 - 44 years","Negative",3
2019,"Audit","40 - 44 years","Positive",8
2019,"Audit","40 - 44 years","Unknown",55
2019,"Audit","45 - 49 years","Positive",12
2019,"Audit","45 - 49 years","Unknown",39
2019,"Audit","50 - 54 years","Negative",3
2019,"Audit","50 - 54 years","Positive",2
2019,"Audit","50 - 54 years","Unknown",23
2019,"Audit","55 - 59 years","Positive",5
2019,"Audit","55 - 59 years","Unknown",21
2019,"Audit","60 - 64 years","Negative",2
2019,"Audit","60 - 64 years","Positive",2
2019,"Audit","60 - 64 years","Unknown",15
2019,"Audit","65 - 69 years","Negative",2
2019,"Audit","65 - 69 years","Positive",1
2019,"Audit","65 - 69 years","Unknown",9
2019,"Audit","70 - 74 years","Unknown",7
2019,"Audit","75 - 79 years","Negative",1
2019,"Audit","75 - 79 years","Unknown",3
2019,"Audit","80 - 84 years","Negative",1
2019,"Audit","80 - 84 years","Unknown",2
2019,"Audit","85 - 89 years","Unknown",2
2019,"Audit","90 - 94 years","Unknown",4
2019,"Audit","95 - 99 years","Unknown",1
2019,"Audit","Unknown","Unknown",17
2019,"Non-viable","0 - 5 months","Negative",7
2019,"Non-viable","0 - 5 months","Unknown",39
2019,"Non-viable","6 - 11 months","Negative",2
2019,"Non-viable","6 - 11 months","Unknown",10
2019,"Non-viable","12 - 17 months","Negative",2
2019,"Non-viable","12 - 17 months","Unknown",8
2019,"Non-viable","18 - 23 months","Unknown",2
2019,"Non-viable","24 - 29 months","Negative",1
2019,"Non-viable","30 - 35 months","Negative",1
2019,"Non-viable","36 - 41 months","Unknown",2
2019,"Non-viable","42 - 47 months","Unknown",1
2019,"Non-viable","48 - 53 months","Unknown",3
2019,"Non-viable","54 - 59 months","Unknown",2
2019,"Non-viable","5 - 9 years","Negative",1
2019,"Non-viable","5 - 9 years","Unknown",8
2019,"Non-viable","10 - 14 years","Unknown",11
2019,"Non-viable","15 - 19 years","Negative",1
2019,"Non-viable","15 - 19 years","Positive",2
2019,"Non-viable","15 - 19 years","Unknown",2
2019,"Non-viable","20 - 24 years","Negative",3
2019,"Non-viable","20 - 24 years","Positive",4
2019,"Non-viable","20 - 24 years","Unknown",5
2019,"Non-viable","25 - 29 years","Negative",1
2019,"Non-viable","25 - 29 years","Positive",7
2019,"Non-viable","25 - 29 years","Unknown",23
2019,"Non-viable","30 - 34 years","Negative",1
2019,"Non-viable","30 - 34 years","Positive",13
2019,"Non-viable","30 - 34 years","Unknown",27
2019,"Non-viable","35 - 39 years","Negative",1
2019,"Non-viable","35 - 39 years","Positive",16
2019,"Non-viable","35 - 39 years","Unknown",31
2019,"Non-viable","40 - 44 years","Negative",1
2019,"Non-viable","40 - 44 years","Positive",11
2019,"Non-viable","40 - 44 years","Unknown",24
2019,"Non-viable","45 - 49 years","Negative",3
2019,"Non-viable","45 - 49 years","Positive",7
2019,"Non-viable","45 - 49 years","Unknown",14
2019,"Non-viable","50 - 54 years","Negative",2
2019,"Non-viable","50 - 54 years","Positive",6
2019,"Non-viable","50 - 54 years","Unknown",14
2019,"Non-viable","55 - 59 years","Negative",3
2019,"Non-viable","55 - 59 years","Positive",8
2019,"Non-viable","55 - 59 years","Unknown",13
2019,"Non-viable","60 - 64 years","Negative",2
2019,"Non-viable","60 - 64 years","Positive",5
2019,"Non-viable","60 - 64 years","Unknown",13
2019,"Non-viable","65 - 69 years","Positive",3
2019,"Non-viable","65 - 69 years","Unknown",10
2019,"Non-viable","70 - 74 years","Negative",1
2019,"Non-viable","70 - 74 years","Unknown",9
2019,"Non-viable","75 - 79 years","Negative",1
2019,"Non-viable","75 - 79 years","Unknown",1
2019,"Non-viable","80 - 84 years","Negative",1
2019,"Non-viable","80 - 84 years","Unknown",3
2019,"Non-viable","85 - 89 years","Unknown",2
2019,"Non-viable","Unknown","Unknown",9
2019,"Viable","0 - 5 months","Negative",15
2019,"Viable","0 - 5 months","Positive",3
2019,"Viable","0 - 5 months","Unknown",60
2019,"Viable","6 - 11 months","Negative",2
2019,"Viable","6 - 11 months","Positive",5
2019,"Viable","6 - 11 months","Unknown",16
2019,"Viable","12 - 17 months","Negative",2
2019,"Viable","12 - 17 months","Positive",1
2019,"Viable","12 - 17 months","Unknown",17
2019,"Viable","18 - 23 months","Negative",5
2019,"Viable","18 - 23 months","Positive",1
2019,"Viable","18 - 23 months","Unknown",5
2019,"Viable","24 - 29 months","Negative",2
2019,"Viable","24 - 29 months","Positive",2
2019,"Viable","24 - 29 months","Unknown",14
2019,"Viable","30 - 35 months","Unknown",7
2019,"Viable","36 - 41 months","Unknown",11
2019,"Viable","42 - 47 months","Positive",1
2019,"Viable","42 - 47 months","Unknown",3
2019,"Viable","48 - 53 months","Negative",2
2019,"Viable","48 - 53 months","Unknown",5
2019,"Viable","54 - 59 months","Negative",1
2019,"Viable","5 - 9 years","Negative",6
2019,"Viable","5 - 9 years","Positive",4
2019,"Viable","5 - 9 years","Unknown",25
2019,"Viable","10 - 14 years","Negative",5
2019,"Viable","10 - 14 years","Positive",5
2019,"Viable","10 - 14 years","Unknown",21
2019,"Viable","15 - 19 years","Negative",3
2019,"Viable","15 - 19 years","Positive",4
2019,"Viable","15 - 19 years","Unknown",18
2019,"Viable","20 - 24 years","Negative",4
2019,"Viable","20 - 24 years","Positive",7
2019,"Viable","20 - 24 years","Unknown",30
2019,"Viable","25 - 29 years","Negative",4
2019,"Viable","25 - 29 years","Positive",25
2019,"Viable","25 - 29 years","Unknown",61
2019,"Viable","30 - 34 years","Negative",7
2019,"Viable","30 - 34 years","Positive",41
2019,"Viable","30 - 34 years","Unknown",114
2019,"Viable","35 - 39 years","Negative",3
2019,"Viable","35 - 39 years","Positive",56
2019,"Viable","35 - 39 years","Unknown",111
2019,"Viable","40 - 44 years","Negative",7
2019,"Viable","40 - 44 years","Positive",34
2019,"Viable","40 - 44 years","Unknown",110
2019,"Viable","45 - 49 years","Negative",6
2019,"Viable","45 - 49 years","Positive",29
2019,"Viable","45 - 49 years","Unknown",70
2019,"Viable","50 - 54 years","Negative",9
2019,"Viable","50 - 54 years","Positive",19
2019,"Viable","50 - 54 years","Unknown",70
2019,"Viable","55 - 59 years","Negative",8
2019,"Viable","55 - 59 years","Positive",14
2019,"Viable","55 - 59 years","Unknown",70
2019,"Viable","60 - 64 years","Negative",7
2019,"Viable","60 - 64 years","Positive",6
2019,"Viable","60 - 64 years","Unknown",45
2019,"Viable","65 - 69 years","Negative",10
2019,"Viable","65 - 69 years","Positive",4
2019,"Viable","65 - 69 years","Unknown",34
2019,"Viable","70 - 74 years","Negative",4
2019,"Viable","70 - 74 years","Positive",1
2019,"Viable","70 - 74 years","Unknown",28
2019,"Viable","75 - 79 years","Negative",5
2019,"Viable","75 - 79 years","Unknown",22
2019,"Viable","80 - 84 years","Negative",1
2019,"Viable","80 - 84 years","Unknown",9
2019,"Viable","85 - 89 years","Positive",1
2019,"Viable","85 - 89 years","Unknown",10
2019,"Viable","90 - 94 years","Unknown",4
2019,"Viable","95 - 99 years","Unknown",2
2019,"Viable","Unknown","Unknown",12
